,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,3537.9829999999884,4533.579000000233,8071.562000000221,
1,SSM_Scan,87265.20900000006,8757.313999999862,96022.52299999991,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,17097.372000000025,478.2169999998567,17575.58899999988,250.0
5,arithmetic,3594.965000000052,462.82900000002104,4057.7940000000735,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,212.027999999996,29.50499999998698,241.53299999998296,10.0
9,memory,2812.1180000001236,300.7669999999424,3112.8850000000657,480.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
