,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,1013978.572,1011291.644999999,2025270.216999999,10.0
2,aten::embedding,336.7209999999864,1113.4829999999552,1450.2039999999415,10.0
3,layernormfn,17863.54200000011,75588.93299999977,93452.47499999987,250.0
4,aten::linear,3949.5879999996414,387907.34200000064,391856.9300000003,250.0
5,aten::to,2755.6960000001795,396.5429999994485,3152.238999999628,240.0
6,aten::exp,1427.067000000496,299.5949999993495,1726.6619999998454,240.0
7,aten::neg,1269.9039999994388,222.14499999935288,1492.0489999987915,240.0
8,aten::reshape,196.96500000088892,0.0,196.96500000088892,240.0
9,mambasplitconv1dscancombinedfn,89431.52999999971,545763.6040000004,635195.1340000001,240.0
10,cudadevicesynchronize,884357.7649999997,0.0,884357.7649999997,10.0
0,GEMM,3949.5879999996414,387907.34200000064,391856.9300000003,
0,NonGEMM,23849.8950000011,77620.69899999787,101470.59399999896,
0,SSM_Scan,89431.52999999971,545763.6040000004,635195.1340000001,
