,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,9.0,aten::eq,2237.541999999363,346.1789999999307,2583.7209999992933,340.0
1,10.0,aten::any,175.901999999793,39.64799999994938,215.5499999997424,20.0
2,11.0,aten::is_nonzero,162.28900000009196,7.679999999886718,169.96899999997868,10.0
3,22.0,aten::cos,2165.261000000537,406.30900000082784,2571.570000001365,320.0
4,23.0,aten::sin,1714.307999999172,407.36300000012136,2121.670999999293,320.0
5,24.0,aten::mul,6926.89700000086,6251.766999997582,13178.663999998444,1300.0
6,25.0,aten::neg,4486.465000001871,1593.777000000804,6080.242000002675,810.0
7,26.0,aten::add,7568.553000000912,21844.551000000323,29413.10400000124,1450.0
8,28.0,aten::ge,9415.572000001088,2365.9539999995045,11781.526000000593,640.0
9,29.0,aten::__or__,9936.381999999929,2018.7839999998475,11955.165999999774,640.0
10,31.0,aten::__and__,21015.464999998865,4569.20399999951,25584.668999998376,1540.0
11,32.0,aten::lt,11113.010000001384,1489.595000001293,12602.605000002675,1280.0
12,34.0,aten::sum,25207.4530000008,8257.452999997251,33464.90599999805,1600.0
13,35.0,aten::gt,1930.738000002075,325.0879999997601,2255.8260000018354,320.0
14,43.0,aten::exp,2081.294999999101,541.128000000253,2622.422999999354,320.0
15,45.0,aten::div,1816.862000000668,1382.737000000357,3199.599000001025,320.0
16,49.0,aten::sub,6283.453999999705,1936.304000000512,8219.758000000216,290.0
17,50.0,aten::le,3535.4090000005126,1188.8049999998066,4724.214000000319,290.0
18,526.0,arithmetic,117772.85700000674,54972.32599999751,172745.18300000427,11810.0
