,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,3.0,aten::clone,250.827999999983,66.59400000006988,317.4220000000529,20.0
1,4.0,aten::zeros,4121.844999999361,705.4780000003889,4827.322999999749,760.0
2,5.0,aten::empty,136.72399999931042,0.0,136.72399999931042,760.0
3,6.0,aten::to,4900.120999998988,537.9869999999705,5438.107999998958,1210.0
4,8.0,aten::detach_,247.7079999996936,0.0,247.7079999996936,760.0
5,9.0,aten::arange,175.75299999993172,16.480999999972937,192.23399999990465,20.0
6,10.0,aten::unsqueeze,199.58800000040355,0.0,199.58800000040355,200.0
7,11.0,aten::select,24.2089999999057,0.0,24.2089999999057,10.0
8,13.0,aten::item,204.56299999998987,16.318999999931748,220.8819999999216,20.0
9,14.0,aten::full,63.48999999999728,15.232000000031803,78.72200000002908,10.0
10,16.0,aten::reshape,74.538999999927,0.0,74.538999999927,70.0
11,19.0,aten::slice,1056.8939999998906,0.0,1056.8939999998906,900.0
12,20.0,aten::expand,26.19399999998518,0.0,26.19399999998518,20.0
13,21.0,aten::alias,22.1460000000086,0.0,22.1460000000086,20.0
14,24.0,aten::masked_fill,164.74200000001542,60.03299999997489,224.7749999999903,10.0
15,25.0,aten::copy_,4191.615999998898,1217.4230000005844,5409.038999999482,770.0
16,29.0,aten::transpose,1371.674000000511,0.0,1371.674000000511,1390.0
17,30.0,aten::cat,842.0479999998788,1779.5470000000646,2621.5949999999434,130.0
18,38.0,aten::split_with_sizes,1850.5260000009328,0.0,1850.5260000009328,760.0
19,39.0,aten::pad,4771.802000000283,779.3499999999751,5551.152000000258,380.0
20,40.0,aten::squeeze,604.168000000077,0.0,604.168000000077,380.0
21,42.0,aten::view,1129.7230000003417,0.0,1129.7230000003417,1700.0
22,45.0,aten::concatenate,511.8949999998176,1056.5890000000263,1568.483999999844,60.0
23,46.0,aten::contiguous,1260.6819999998852,1393.677999999829,2654.359999999714,180.0
24,48.0,aten::chunk,340.0130000000854,0.0,340.0130000000854,60.0
25,565.0,memory,28543.490999998103,7644.71100000082,36188.20199999892,10600.0
