,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,32784.31899999926,257776.15099999905,290560.4699999983,
1,SSM_Scan,143975.44400000025,34964.58699999996,178940.0310000002,
2,activation,383.4469999998682,1229.4890000001142,1612.9359999999824,60.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,82193.99399999902,55660.999000000076,137854.9929999991,890.0
5,arithmetic,198185.55000000104,22881.998999997795,221067.54899999883,5160.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,356.7050000000036,108.57700000006407,465.2820000000677,10.0
9,memory,28543.490999998103,7644.71100000082,36188.20199999892,10600.0
10,roi,0.0,0.0,0.0,0.0
11,other,91.59299999924974,61.92099999997936,153.5139999992291,770.0
