,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,1162981.56,786705.1529999939,1949686.712999994,10.0
2,aten::embedding,1577.2810000000918,2556.1509999998125,4133.431999999904,10.0
3,layernormfn,139911.20900000056,40118.12899999967,180029.33800000022,250.0
4,aten::linear,36388.27199999925,320906.6700000005,357294.94199999975,250.0
5,aten::to,22770.057,2131.085000000499,24901.1420000005,240.0
6,aten::exp,14447.744000000215,1394.055999999226,15841.79999999944,240.0
7,aten::neg,13814.366999999223,981.6539999990778,14796.020999998302,240.0
8,aten::reshape,2619.432000000337,0.0,2619.432000000337,239.0
9,mambasplitconv1dscancombinedfn,735792.6150000005,418617.4079999951,1154410.0229999956,240.0
10,cudadevicesynchronize,114647.01799999988,0.0,114647.01799999988,10.0
0,GEMM,36388.27199999925,320906.6700000005,357294.94199999975,
0,NonGEMM,195140.09000000043,47181.074999998295,242321.1649999987,
0,SSM_Scan,735792.6150000005,418617.4079999951,1154410.0229999956,
