,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
27,0,GEMM,36092.73100000019,214618.11800000048,250710.8490000007,
28,0,NonGEMM,74209.88199999904,41752.601999998624,115962.48399999764,
