,name,cpu_time (us),cuda_time (us),total_time (us),count
10,mambainnerfn,33113.30499999999,7900.250999999804,41013.55599999979,240.0
0,SSM_Scan,33113.30499999999,7900.250999999804,41013.55599999979,
0,Inference,76593.52999999998,15051.983999999757,91645.51399999972,
