,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,76593.52999999998,15051.983999999757,91645.51399999972,10.0
2,aten::embedding,209.6910000000127,29.56899999999324,239.260000000006,10.0
3,layernormfn,19057.606000000054,502.6939999999313,19560.29999999999,250.0
4,aten::permute,464.6579999999348,0.0,464.6579999999348,480.0
5,aten::reshape,494.7000000000353,0.0,494.7000000000353,480.0
6,aten::matmul,2318.316000000024,2917.2730000000056,5235.589000000029,240.0
7,aten::to,5478.594999999961,1624.1859999999535,7102.7809999999145,720.0
8,aten::exp,1357.0839999999605,232.3890000000381,1589.4729999999986,240.0
9,aten::neg,1224.051999999998,227.39600000002832,1451.4480000000265,240.0
10,mambainnerfn,33113.30499999999,7900.250999999804,41013.55599999979,240.0
11,aten::linear,144.49900000001708,1618.2260000000017,1762.7250000000186,10.0
12,cudadevicesynchronize,1094.3499999999976,0.0,1094.3499999999976,10.0
0,GEMM,2462.815000000041,4535.499000000007,6998.314000000048,
0,NonGEMM,28286.385999999955,2616.2339999999444,30902.6199999999,
0,SSM_Scan,33113.30499999999,7900.250999999804,41013.55599999979,
