,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,78479.969,22169.415999999987,100649.38499999998,10.0
2,aten::embedding,336.6140000000021,39.07299999999955,375.6870000000016,10.0
3,layernormfn,18510.84299999993,636.7750000000415,19147.617999999977,250.0
4,aten::permute,453.12900000015134,0.0,453.12900000015134,480.0
5,aten::reshape,499.28099999994254,0.0,499.28099999994254,480.0
6,aten::matmul,2230.802000000057,5661.97899999993,7892.780999999988,240.0
7,aten::to,5812.38900000012,1732.0149999999471,7544.404000000068,720.0
8,aten::exp,1377.0790000000195,249.08399999999227,1626.163000000012,240.0
9,aten::neg,1248.6889999999912,242.4410000000317,1491.1300000000228,240.0
10,mambainnerfn,33649.77099999998,10856.853000000048,44506.624000000025,240.0
11,aten::linear,143.37299999999868,2751.195999999996,2894.568999999994,10.0
12,cudadevicesynchronize,2222.692000000005,0.0,2222.692000000005,10.0
0,GEMM,2374.1750000000557,8413.174999999927,10787.349999999982,
0,NonGEMM,28238.024000000154,2899.3880000000117,31137.41200000017,
0,SSM_Scan,33649.77099999998,10856.853000000048,44506.624000000025,
