,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,12.0,aten::add,4205.075999997425,158501.6519999984,162706.7279999958,810.0
1,17.0,aten::gt,93.91000000007308,1058.542000000203,1152.452000000276,10.0
2,18.0,aten::mul_,68.18399999991834,3499.950000000299,3568.1340000002174,10.0
3,22.0,aten::eq,7101.800999997934,6774.514999997147,13876.31599999508,1170.0
4,23.0,aten::mul,1684.3090000025702,66749.26200000259,68433.57100000516,340.0
5,26.0,aten::all,7463.398999985968,3987.155000005896,11450.553999991864,1150.0
6,27.0,aten::bitwise_not,77.21900000072355,13.057000000292646,90.2760000010162,10.0
7,31.0,aten::cos,68.89600000030305,32.15999999961332,101.05599999991637,10.0
8,32.0,aten::sin,61.699999999689226,32.54600000003302,94.24599999972224,10.0
9,34.0,aten::is_nonzero,3979917.029999995,671.2680000002229,3980588.2979999953,760.0
10,36.0,aten::exp,2018.670000001518,469.44999999701486,2488.119999998533,380.0
11,37.0,aten::neg,2604.55699999906,8556.77899999822,11161.335999997278,500.0
12,315.0,arithmetic,4005364.75099998,250346.3359999999,4255711.08699998,5160.0
