,name,cpu_time (us),cuda_time (us),total_time (us),count
10,mambainnerfn,627974.1339999911,12563932.134000018,13191906.268000009,240.0
0,SSM_Scan,627974.1339999911,12563932.134000018,13191906.268000009,
0,Inference,19890747.842,19869293.778000023,39760041.62000002,
