,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,8.0,aten::exp,23868.148000008885,1396.6319999686966,25264.77999997758,240.0
1,9.0,aten::neg,21657.71699998948,1090.4890000211926,22748.20600001067,240.0
2,17.0,arithmetic,45525.86499999836,2487.1209999898892,48012.98599998825,480.0
