,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,40981.69499999943,87310.11499999922,128291.80999999864,
1,SSM_Scan,139640.1239999995,14413.289000000896,154053.41300000038,
2,activation,382.2770000000437,350.9499999998525,733.2269999998962,60.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,81957.9950000002,22367.346000000554,104325.34100000074,890.0
5,arithmetic,41315.07100000072,8570.92700000026,49885.998000000975,5160.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,232.2940000000678,41.76099999993039,274.0549999999982,10.0
9,memory,29517.190000001614,4744.267000001015,34261.45700000263,10599.0
10,roi,0.0,0.0,0.0,0.0
11,other,80.76900000027865,19.67999999997437,100.44900000025302,770.0
