,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,3.0,aten::clone,213.3990000000106,28.350999999967968,241.74999999997857,20.0
1,4.0,aten::zeros,5253.129000000134,699.2010000007415,5952.330000000875,760.0
2,5.0,aten::empty,147.2550000001969,0.0,147.2550000001969,760.0
3,6.0,aten::to,4931.805000000508,524.5760000002551,5456.381000000763,1210.0
4,8.0,aten::detach_,259.16199999976766,0.0,259.16199999976766,760.0
5,9.0,aten::arange,164.9700000001053,16.257000000061907,181.2270000001672,20.0
6,10.0,aten::unsqueeze,190.4660000002723,0.0,190.4660000002723,200.0
7,11.0,aten::select,22.21200000000749,0.0,22.21200000000749,10.0
8,13.0,aten::item,181.62399999997547,16.54600000001983,198.1699999999953,20.0
9,14.0,aten::full,62.86199999995552,8.416000000009717,71.27799999996523,10.0
10,16.0,aten::reshape,68.88899999987166,0.0,68.88899999987166,70.0
11,19.0,aten::slice,1061.425999999826,0.0,1061.425999999826,899.0
12,20.0,aten::expand,24.981000000025915,0.0,24.981000000025915,20.0
13,21.0,aten::alias,17.489999999994325,0.0,17.489999999994325,20.0
14,24.0,aten::masked_fill,144.80299999999966,22.432999999882668,167.23599999988232,10.0
15,25.0,aten::copy_,4056.463000000105,1177.553999999683,5234.016999999788,770.0
16,29.0,aten::transpose,1315.6800000000303,0.0,1315.6800000000303,1390.0
17,30.0,aten::cat,848.2259999998271,712.6180000000402,1560.8439999998673,130.0
18,38.0,aten::split_with_sizes,1859.0010000008724,0.0,1859.0010000008724,760.0
19,39.0,aten::pad,4843.278999999999,664.3260000002867,5507.605000000285,380.0
20,40.0,aten::squeeze,576.515999999986,0.0,576.515999999986,380.0
21,42.0,aten::view,1060.3840000003486,0.0,1060.3840000003486,1700.0
22,45.0,aten::concatenate,513.0929999998898,296.0329999997866,809.1259999996764,60.0
23,46.0,aten::contiguous,1309.0549999998366,577.9560000002803,1887.0110000001168,180.0
24,48.0,aten::chunk,391.0200000000696,0.0,391.0200000000696,60.0
25,565.0,memory,29517.190000001614,4744.267000001015,34261.45700000263,10599.0
