,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,12.0,aten::add,5049.732999999712,2465.1549999999534,7514.887999999665,810.0
1,17.0,aten::gt,77.77899999999022,18.399000000055366,96.1780000000456,10.0
2,18.0,aten::mul_,55.47400000002767,28.735999999963497,84.20999999999117,10.0
3,22.0,aten::eq,7758.750999999765,1200.892000000295,8959.64300000006,1170.0
4,23.0,aten::mul,1662.1899999999466,1162.6020000002595,2824.792000000206,340.0
5,26.0,aten::all,7490.584000000763,2041.4099999991315,9531.993999999891,1150.0
6,27.0,aten::bitwise_not,62.57600000001594,12.064000000078067,74.640000000094,10.0
7,31.0,aten::cos,63.5989999999847,12.096000000048209,75.6950000000329,10.0
8,32.0,aten::sin,57.79200000002948,12.383999999968864,70.17599999999834,10.0
9,34.0,aten::is_nonzero,14686.73300000086,627.165000000585,15313.898000001444,760.0
10,36.0,aten::exp,1920.766999999921,378.4709999999732,2299.237999999894,380.0
11,37.0,aten::neg,2429.0929999997043,611.5529999999485,3040.6459999996528,500.0
12,315.0,arithmetic,41315.07100000072,8570.92700000026,49885.998000000975,5160.0
