,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,3878.3359999997583,195295.42199999987,199173.7579999996,
1,SSM_Scan,90952.44799999984,261157.32900000003,352109.7769999999,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,17767.380000000405,34625.46500000003,52392.84500000044,250.0
5,arithmetic,2741.805999999913,463.71099999976417,3205.516999999677,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,297.6290000000376,574.4380000000103,872.067000000048,10.0
9,memory,2991.349000000122,363.2940000000529,3354.6430000001747,480.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
