,name,cpu_time (us),cuda_time (us),total_time (us),count
2,aten::embedding,297.6290000000376,574.4380000000103,872.067000000048,10.0
3,layernormfn,17767.380000000405,34625.46500000003,52392.84500000044,250.0
5,aten::to,2790.043000000137,363.2940000000529,3153.3370000001896,240.0
6,aten::exp,1453.351999999801,243.071000000198,1696.4229999999989,240.0
7,aten::neg,1288.454000000112,220.63999999956616,1509.093999999678,240.0
8,aten::reshape,201.3059999999849,0.0,201.3059999999849,240.0
0,NonGEMM,23798.164000000477,36026.90799999986,59825.072000000335,
0,Inference,495592.8720000001,492479.65899999975,988072.5309999998,
