,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,35810.08900000499,1093218.037000005,1129028.12600001,
1,SSM_Scan,145440.11500000002,139239.74299999708,284679.8579999971,
2,activation,386.65699999961726,9572.432999999137,9959.089999998752,60.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,83744.11200000078,458437.6209999989,542181.7329999997,890.0
5,arithmetic,1578598.855000002,106198.46800000494,1684797.3230000068,5160.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,244.0570000001136,370.85500000001326,614.9120000001269,10.0
9,memory,31785.82399999528,31558.22199999858,63344.04599999386,10599.0
10,roi,0.0,0.0,0.0,0.0
11,other,90.67399999907514,756.2979999998147,846.9719999988898,770.0
