,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,12.0,aten::add,4082.396000002625,69296.16800000361,73378.56400000624,810.0
1,17.0,aten::gt,80.36400000020103,263.9080000002248,344.2720000004258,10.0
2,18.0,aten::mul_,60.568000000397205,481.5720000001804,542.1400000005776,10.0
3,22.0,aten::eq,7400.918999995835,2107.893000001988,9508.811999997824,1170.0
4,23.0,aten::mul,1680.9709999991098,28160.30299999858,29841.27399999769,340.0
5,26.0,aten::all,7772.127000000323,2772.495000002771,10544.622000003095,1150.0
6,27.0,aten::bitwise_not,70.46999999972263,10.687999999772956,81.15799999949559,10.0
7,31.0,aten::cos,62.04800000008208,19.64699999995173,81.69500000003382,10.0
8,32.0,aten::sin,57.88400000020397,20.608000000418087,78.49200000062206,10.0
9,34.0,aten::is_nonzero,1552554.955000003,692.2219999992371,1553247.1770000022,760.0
10,36.0,aten::exp,2057.7929999992066,457.8029999992691,2515.595999998476,380.0
11,37.0,aten::neg,2718.36000000117,1915.160999998924,4633.521000000093,500.0
12,315.0,arithmetic,1578598.855000002,106198.46800000494,1684797.3230000068,5160.0
