,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,1983667.221,1839352.8280000032,3823020.049000003,10.0
2,aten::embedding,244.0570000001136,370.85500000001326,614.9120000001269,10.0
3,aten::clone,247.267999999986,274.78799999966634,522.0559999996524,20.0
4,aten::zeros,4473.434000000386,712.7699999998777,5186.204000000264,760.0
5,aten::empty,142.4989999994218,0.0,142.4989999994218,760.0
6,aten::to,4971.462999996478,682.8799999982618,5654.34299999474,1210.0
7,aten::lift_fresh,17.139999999084125,0.0,17.139999999084125,760.0
8,aten::detach_,262.5699999997353,0.0,262.5699999997353,760.0
9,aten::arange,186.1719999995821,16.86499999988041,203.03699999946247,20.0
10,aten::unsqueeze,215.1780000007213,0.0,215.1780000007213,200.0
11,aten::select,25.9880000001217,0.0,25.9880000001217,10.0
12,aten::add,4082.396000002625,69296.16800000361,73378.56400000624,810.0
13,aten::item,1041.3460000002488,17.407999999475578,1058.7539999997243,20.0
14,aten::full,70.21999999979903,192.0960000001278,262.3159999999268,10.0
15,aten::triu,73.53399999999101,756.2979999998147,829.8319999998057,10.0
16,aten::reshape,83.39899999985323,0.0,83.39899999985323,70.0
17,aten::gt,80.36400000020103,263.9080000002248,344.2720000004258,10.0
18,aten::mul_,60.568000000397205,481.5720000001804,542.1400000005776,10.0
19,aten::slice,1137.123999998973,0.0,1137.123999998973,900.0
20,aten::expand,27.991000000131635,0.0,27.991000000131635,20.0
21,aten::alias,19.764999999969177,0.0,19.764999999969177,20.0
22,aten::eq,7400.918999995835,2107.893000001988,9508.811999997824,1170.0
23,aten::mul,1680.9709999991098,28160.30299999858,29841.27399999769,340.0
24,aten::masked_fill,160.61399999992545,798.0569999998534,958.6709999997788,10.0
25,aten::copy_,4460.05200000101,2551.5640000029343,7011.6160000039445,770.0
26,aten::all,7772.127000000323,2772.495000002771,10544.622000003095,1150.0
27,aten::bitwise_not,70.46999999972263,10.687999999772956,81.15799999949559,10.0
28,aten::matmul,263.2369999998182,17.08899999980713,280.3259999996253,10.0
29,aten::transpose,1470.9609999992508,0.0,1470.9609999992508,1390.0
30,aten::cat,873.5789999984572,8670.789000001005,9544.367999999462,130.0
31,aten::cos,62.04800000008208,19.64699999995173,81.69500000003382,10.0
32,aten::sin,57.88400000020397,20.608000000418087,78.49200000062206,10.0
33,zamba2rmsnorm_prof,40744.70400000084,80183.36499999443,120928.06899999527,510.0
34,aten::is_nonzero,1552554.955000003,692.2219999992371,1553247.1770000022,760.0
35,aten::linear,33011.965000006254,875640.374000005,908652.3390000112,1670.0
36,aten::exp,2057.7929999992066,457.8029999992691,2515.595999998476,380.0
37,aten::neg,2718.36000000117,1915.160999998924,4633.521000000093,500.0
38,aten::split_with_sizes,2199.534999999947,0.0,2199.534999999947,759.0
39,aten::pad,5356.349000001366,786.7949999988023,6143.1440000001685,380.0
40,aten::squeeze,753.1819999973734,0.0,753.1819999973734,380.0
41,causalconv1dfn,6625.599000000022,22355.066999998548,28980.66599999857,380.0
42,aten::view,1271.7630000024606,0.0,1271.7630000024606,1700.0
43,mambachunkscancombinedfn,138814.516,116884.67599999854,255699.19199999853,380.0
44,zamba2rmsnormgated_prof,42999.40799999994,378254.2560000045,421253.6640000044,380.0
45,aten::concatenate,605.6370000000588,3748.7460000007377,4354.3830000007965,60.0
46,aten::contiguous,1340.692000000905,13105.463999997955,14446.15599999886,180.0
47,aten::scaled_dot_product_attention,2534.8869999989183,217560.57400000023,220095.46099999917,60.0
48,aten::chunk,389.0429999991175,0.0,389.0429999991175,60.0
49,aten::gelu,386.65699999961726,9572.432999999137,9959.089999998752,60.0
50,buffer flush,121.96700000004785,1.150999999998021,123.11800000004588,5.0
51,cudadevicesynchronize,46038.194000000105,0.0,46038.194000000105,10.0
0,GEMM,35810.08900000499,1093218.037000005,1129028.12600001,
0,NonGEMM,1694972.145999997,606895.0480000013,2301867.193999999,
0,SSM_Scan,145440.11500000002,139239.74299999708,284679.8579999971,
