,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,74761.20599999999,67383.21900000019,142144.42500000016,10.0
2,aten::embedding,331.28999999999473,112.73700000000784,444.02700000000254,20.0
3,aten::arange,167.36700000001122,19.840000000022485,187.2070000000337,20.0
4,aten::unsqueeze,66.3929999999832,0.0,66.3929999999832,50.0
5,aten::full,109.05899999999778,16.160000000003862,125.21900000000164,10.0
6,aten::triu,55.5630000000119,58.3679999999909,113.9310000000028,10.0
7,aten::reshape,9.403000000009598,0.0,9.403000000009598,10.0
8,aten::gt,79.06100000001078,34.36800000000318,113.42900000001396,10.0
9,aten::mul_,51.04199999998599,77.18699999998921,128.2289999999752,10.0
10,aten::slice,871.8869999998797,0.0,871.8869999998797,970.0
11,aten::expand,13.016000000000588,0.0,13.016000000000588,10.0
12,aten::clone,116.00199999999916,20.83200000000056,136.83399999999972,10.0
13,aten::to,20630.10000000004,4938.46200000004,25568.56200000008,490.0
14,aten::add,1932.9969999999585,10782.780000000084,12715.77700000004,380.0
15,aten::eq,71.76300000000896,16.609999999989952,88.37299999999891,10.0
16,aten::masked_fill,137.6120000000081,41.31499999999807,178.92700000000616,10.0
17,aten::copy_,34.89199999999039,20.35200000000464,55.24399999999503,10.0
18,aten::dropout,50.881999999988864,0.0,50.881999999988864,370.0
19,aten::layer_norm,2811.453999999995,908.9119999999804,3720.365999999976,250.0
20,aten::linear,9364.221999999914,21942.69999999997,31306.92199999989,730.0
21,aten::view,188.81600000007936,0.0,188.81600000007936,490.0
22,aten::permute,469.34299999999456,0.0,469.34299999999456,480.0
23,aten::transpose,137.09599999999523,0.0,137.09599999999523,120.0
24,aten::matmul,4278.621999999972,7953.281000000039,12231.903000000011,240.0
25,aten::empty,83.58600000001547,0.0,83.58600000001547,120.0
26,aten::lift_fresh,7.103999999955818,0.0,7.103999999955818,120.0
27,aten::detach_,118.91899999999124,0.0,118.91899999999124,120.0
28,aten::where,1176.1130000000126,6224.174999999941,7400.287999999953,120.0
29,aten::softmax,705.7229999999769,9496.831000000038,10202.554000000016,120.0
30,aten::contiguous,966.9239999999804,362.8190000000183,1329.7429999999986,120.0
31,newgeluactivation_prof,7735.026999999969,4355.490000000068,12090.517000000036,120.0
32,cudadevicesynchronize,7402.704999999984,0.0,7402.704999999984,10.0
0,GEMM,13642.843999999886,29895.98100000001,43538.8249999999,
0,NonGEMM,39128.43399999984,37487.23800000018,76615.67200000004,
0,SSM_Scan,0.0,0.0,0.0,
