,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,4171.676999999841,105376.35499999997,109548.0319999998,
1,SSM_Scan,90079.92099999996,97624.70299999988,187704.6239999999,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,17240.81000000002,16134.3980000003,33375.20800000032,250.0
5,arithmetic,2628.48199999967,475.0519999999468,3103.5339999996168,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,417.8579999999608,298.2130000000053,716.0709999999661,10.0
9,memory,2910.666999999716,423.63299999989886,3334.299999999615,480.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
