,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,29340.295999999624,446371.7479999997,475712.0439999993,
1,SSM_Scan,426859.9730000012,607482.1029999986,1034342.0759999998,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,168899.41700000002,54813.05800000018,223712.4750000002,250.0
5,arithmetic,30859.243000001476,2251.4830000002917,33110.72600000177,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,2126.002999999946,2685.064999999967,4811.067999999913,10.0
9,memory,83929.3770000003,9124.966999999762,93054.34400000006,1680.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
