,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,33.0,zamba2rmsnorm_prof,39828.82199999991,12140.850999999211,51969.67299999912,510.0
1,44.0,zamba2rmsnormgated_prof,41523.62500000044,21184.28400000327,62707.90900000371,380.0
2,77.0,nomralization,81352.44700000035,33325.13500000248,114677.58200000283,890.0
