,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,423371.487,213683.86200000287,637055.3490000028,10.0
2,aten::embedding,227.9680000000302,64.7999999999819,292.7680000000121,10.0
3,aten::clone,206.020000000056,34.68799999990242,240.7079999999584,20.0
4,aten::zeros,4221.45799999972,707.8409999993971,4929.298999999118,760.0
5,aten::empty,157.40500000052418,0.0,157.40500000052418,760.0
6,aten::to,4681.951000000855,536.794999999584,5218.746000000439,1210.0
7,aten::lift_fresh,16.63000000004604,0.0,16.63000000004604,760.0
8,aten::detach_,245.9670000001055,0.0,245.9670000001055,760.0
9,aten::arange,176.93900000008125,16.86199999997575,193.801000000057,20.0
10,aten::unsqueeze,194.26199999971868,0.0,194.26199999971868,200.0
11,aten::select,23.67500000002292,0.0,23.67500000002292,10.0
12,aten::add,4169.534000000187,4266.397999999357,8435.931999999544,810.0
13,aten::item,186.61699999999652,16.546000000055983,203.1630000000525,20.0
14,aten::full,62.74000000003685,8.895000000032496,71.63500000006934,10.0
15,aten::triu,74.03800000009619,26.272000000015623,100.3100000001118,10.0
16,aten::reshape,71.36900000026526,0.0,71.36900000026526,70.0
17,aten::gt,86.7479999999839,20.70400000003906,107.45200000002296,10.0
18,aten::mul_,63.5749999999814,29.697999999950525,93.27299999993193,10.0
19,aten::slice,1012.1799999998988,0.0,1012.1799999998988,900.0
20,aten::expand,27.809000000041124,0.0,27.809000000041124,20.0
21,aten::alias,22.54600000002733,0.0,22.54600000002733,20.0
22,aten::eq,6957.1460000003735,1200.2780000003352,8157.424000000708,1170.0
23,aten::mul,1625.3650000000632,1732.4329999999195,3357.7979999999825,340.0
24,aten::masked_fill,155.44200000003548,25.34299999996597,180.78500000000145,10.0
25,aten::copy_,4179.382999999624,1192.1870000011363,5371.570000000761,770.0
26,aten::all,7411.737999999104,2182.551999999825,9594.28999999893,1150.0
27,aten::bitwise_not,74.87200000010012,14.848000000032926,89.72000000013304,10.0
28,aten::matmul,253.29699999999,12.830000000018345,266.1270000000084,10.0
29,aten::transpose,1328.9680000006088,0.0,1328.9680000006088,1389.0
30,aten::cat,869.050000000401,1067.015,1936.0650000004007,130.0
31,aten::cos,66.37699999997358,12.321000000003096,78.69799999997667,10.0
32,aten::sin,64.49400000003402,12.767999999997528,77.26200000003155,10.0
33,zamba2rmsnorm_prof,39828.82199999991,12140.850999999211,51969.67299999912,510.0
34,aten::is_nonzero,48389.930999999975,627.9550000003815,49017.88600000036,760.0
35,aten::linear,29452.09999999997,135441.32400000084,164893.4240000008,1670.0
36,aten::exp,1923.0329999999296,374.0789999998656,2297.1119999997954,380.0
37,aten::neg,2395.177999999928,727.7940000003662,3122.972000000293,500.0
38,aten::split_with_sizes,1781.6860000000142,0.0,1781.6860000000142,760.0
39,aten::pad,4709.277000000495,664.4829999996048,5373.760000000099,380.0
40,aten::squeeze,595.0799999998717,0.0,595.0799999998717,379.0
41,causalconv1dfn,5876.029000000227,1582.2859999996683,7458.314999999895,380.0
42,aten::view,999.36499999967,0.0,999.36499999967,1700.0
43,mambachunkscancombinedfn,138910.42500000045,20098.69700000032,159009.1220000008,380.0
44,zamba2rmsnormgated_prof,41523.62500000044,21184.28400000327,62707.90900000371,380.0
45,aten::concatenate,572.6479999999192,564.7100000001128,1137.358000000032,60.0
46,aten::contiguous,1259.4360000000534,836.9469999997827,2096.382999999836,180.0
47,aten::scaled_dot_product_attention,2518.564000000082,5651.775999999934,8170.340000000016,60.0
48,aten::chunk,353.7919999999376,0.0,353.7919999999376,60.0
49,aten::gelu,413.3570000000982,606.6019999999853,1019.9590000000836,60.0
50,cudadevicesynchronize,4477.089999999975,0.0,4477.089999999975,10.0
0,GEMM,32223.961000000043,141105.93000000078,173329.89100000085,
0,NonGEMM,183407.49600000225,50896.94900000208,234304.4450000043,
0,SSM_Scan,144786.45400000067,21680.98299999999,166467.43700000067,
