,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,32223.961000000043,141105.93000000078,173329.89100000085,
1,SSM_Scan,144786.45400000067,21680.98299999999,166467.43700000067,
2,activation,413.3570000000982,606.6019999999853,1019.9590000000836,60.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,81352.44700000035,33325.13500000248,114677.58200000283,890.0
5,arithmetic,73227.99099999963,11201.828000000072,84429.81899999971,5160.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,227.9680000000302,64.7999999999819,292.7680000000121,10.0
9,memory,28095.06500000198,5672.31199999955,33767.37700000153,10598.0
10,roi,0.0,0.0,0.0,0.0
11,other,90.66800000014223,26.272000000015623,116.94000000015784,770.0
