,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
51,0,GEMM,32223.961000000043,141105.93000000078,173329.89100000085,
52,0,NonGEMM,183407.49600000223,50896.94900000208,234304.4450000043,
