,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,12.0,aten::add,4169.534000000187,4266.397999999357,8435.931999999544,810.0
1,17.0,aten::gt,86.7479999999839,20.70400000003906,107.45200000002296,10.0
2,18.0,aten::mul_,63.5749999999814,29.697999999950525,93.27299999993193,10.0
3,22.0,aten::eq,6957.1460000003735,1200.2780000003352,8157.424000000708,1170.0
4,23.0,aten::mul,1625.3650000000632,1732.4329999999195,3357.7979999999825,340.0
5,26.0,aten::all,7411.737999999104,2182.551999999825,9594.28999999893,1150.0
6,27.0,aten::bitwise_not,74.87200000010012,14.848000000032926,89.72000000013304,10.0
7,31.0,aten::cos,66.37699999997358,12.321000000003096,78.69799999997667,10.0
8,32.0,aten::sin,64.49400000003402,12.767999999997528,77.26200000003155,10.0
9,34.0,aten::is_nonzero,48389.930999999975,627.9550000003815,49017.88600000036,760.0
10,36.0,aten::exp,1923.0329999999296,374.0789999998656,2297.1119999997954,380.0
11,37.0,aten::neg,2395.177999999928,727.7940000003662,3122.972000000293,500.0
12,315.0,arithmetic,73227.99099999963,11201.828000000072,84429.81899999971,5160.0
