,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,3.0,aten::clone,206.020000000056,34.68799999990242,240.7079999999584,20.0
1,4.0,aten::zeros,4221.45799999972,707.8409999993971,4929.298999999118,760.0
2,5.0,aten::empty,157.40500000052418,0.0,157.40500000052418,760.0
3,6.0,aten::to,4681.951000000855,536.794999999584,5218.746000000439,1210.0
4,8.0,aten::detach_,245.9670000001055,0.0,245.9670000001055,760.0
5,9.0,aten::arange,176.93900000008125,16.86199999997575,193.801000000057,20.0
6,10.0,aten::unsqueeze,194.26199999971868,0.0,194.26199999971868,200.0
7,11.0,aten::select,23.67500000002292,0.0,23.67500000002292,10.0
8,13.0,aten::item,186.61699999999647,16.546000000055983,203.1630000000525,20.0
9,14.0,aten::full,62.74000000003685,8.895000000032496,71.63500000006934,10.0
10,16.0,aten::reshape,71.36900000026526,0.0,71.36900000026526,70.0
11,19.0,aten::slice,1012.1799999998988,0.0,1012.1799999998988,900.0
12,20.0,aten::expand,27.809000000041124,0.0,27.809000000041124,20.0
13,21.0,aten::alias,22.54600000002733,0.0,22.54600000002733,20.0
14,24.0,aten::masked_fill,155.44200000003548,25.34299999996597,180.78500000000145,10.0
15,25.0,aten::copy_,4179.382999999624,1192.1870000011363,5371.570000000761,770.0
16,29.0,aten::transpose,1328.9680000006088,0.0,1328.9680000006088,1389.0
17,30.0,aten::cat,869.050000000401,1067.015,1936.0650000004007,130.0
18,38.0,aten::split_with_sizes,1781.6860000000142,0.0,1781.6860000000142,760.0
19,39.0,aten::pad,4709.277000000495,664.4829999996048,5373.760000000099,380.0
20,40.0,aten::squeeze,595.0799999998717,0.0,595.0799999998717,379.0
21,42.0,aten::view,999.36499999967,0.0,999.36499999967,1700.0
22,45.0,aten::concatenate,572.6479999999192,564.7100000001128,1137.358000000032,60.0
23,46.0,aten::contiguous,1259.4360000000534,836.9469999997827,2096.382999999836,180.0
24,48.0,aten::chunk,353.7919999999376,0.0,353.7919999999376,60.0
25,565.0,memory,28095.06500000198,5672.31199999955,33767.37700000153,10598.0
