,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,3804279.6970000006,3801215.246000001,7605494.943000002,10.0
2,aten::embedding,379.585000000611,4284.210999999336,4663.795999999948,10.0
3,layernormfn,19129.01700000249,318886.0209999985,338015.03800000105,250.0
4,aten::permute,534.8289999976053,0.0,534.8289999976053,480.0
5,aten::reshape,550.5860000032932,0.0,550.5860000032932,480.0
6,aten::matmul,3784.5120000023294,880107.0640000026,883891.5760000049,240.0
7,aten::to,5555.493000002738,1752.3189999961323,7307.81199999887,720.0
8,aten::exp,1388.499999999986,288.5849999983684,1677.0849999983543,240.0
9,aten::neg,1253.10899999784,228.00300000052172,1481.1119999983616,240.0
10,mambainnerfn,35713.85900000274,1980748.485000006,2016462.344000009,240.0
11,aten::linear,144.08199999988938,614920.5579999997,615064.6399999997,10.0
12,cudadevicesynchronize,3723128.442,0.0,3723128.442,10.0
0,GEMM,3928.5940000022188,1495027.6220000023,1498956.2160000047,
0,NonGEMM,28791.119000004557,325439.13899999287,354230.2579999974,
0,SSM_Scan,35713.85900000274,1980748.485000006,2016462.344000009,
