,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,2.0,aten::arange,19401.381999998943,2128.947999999794,21530.329999998736,2580.0
1,3.0,aten::unsqueeze,6706.897000001844,0.0,6706.897000001844,3890.0
2,4.0,aten::view,979.6090000001852,0.0,979.6090000001852,1310.0
3,6.0,aten::expand,3689.856000000723,0.0,3689.856000000723,1290.0
4,7.0,aten::reshape,6236.9270000002125,2809.8539999998266,9046.78100000004,1000.0
5,8.0,aten::cat,9597.921000001204,4594.893999999695,14192.815000000895,1140.0
6,12.0,aten::item,68.72300000002281,7.646999999982427,76.37000000000523,10.0
7,15.0,aten::transpose,4541.022999996215,0.0,4541.022999996215,4520.0
8,16.0,aten::tensor_split,2146.7670000001704,0.0,2146.7670000001704,640.0
9,18.0,aten::contiguous,16964.435999999212,4031.3900000003023,20995.82599999952,1920.0
10,19.0,aten::slice,10392.061999996931,0.0,10392.061999996931,6480.0
11,20.0,aten::to,34162.25400000092,8136.539000000642,42298.79300000156,7370.0
12,27.0,aten::new_zeros,15366.730999998435,778.787000000619,16145.517999999056,960.0
13,30.0,aten::new_ones,6973.178000000153,479.2689999999841,7452.447000000136,610.0
14,33.0,aten::permute,564.9420000002622,0.0,564.9420000002622,320.0
15,37.0,aten::where,14563.337000000003,1364.464999998993,15927.801999998996,640.0
16,39.0,aten::index_put_,75969.3769999998,3646.696000000612,79616.07300000041,640.0
17,42.0,aten::split_with_sizes,893.9389999998352,0.0,893.9389999998352,320.0
18,46.0,aten::empty,254.4140000003481,0.0,254.4140000003481,320.0
19,48.0,aten::ones,2411.5910000007502,267.9999999999095,2679.59100000066,320.0
20,432.0,memory,231885.36599999617,28246.489000000358,260131.85499999652,36280.0
