,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,51056.2020000008,148047.62400000263,199103.82600000344,
1,SSM_Scan,35551.804999999404,57215.27799999815,92767.08299999755,
2,activation,1931.052000000232,1650.3559999994611,3581.407999999693,320.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,151662.83099999532,49388.75299999848,201051.5839999938,2250.0
5,arithmetic,116395.65599999929,35450.83000000316,151846.48600000245,11810.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,202.25100000008183,61.12099999978673,263.37199999986854,10.0
9,memory,231885.36599999617,28246.489000000358,260131.85499999652,36280.0
10,roi,0.0,0.0,0.0,0.0
11,other,80107.95799999806,41642.78800000211,121750.74600000019,3200.0
