,name,cpu_time (us),cuda_time (us),total_time (us),count
11,aten::matmul,2242.679000000131,53.09099999981618,2295.7699999999472,10.0
18,aten::linear,294720.599999999,2523654.292999989,2818374.892999988,1550.0
24,aten::scaled_dot_product_attention,74921.97800000326,169138.83100000274,244060.809000006,220.0
0,GEMM,371885.25700000237,2692846.2149999915,3064731.471999994,
0,Inference,3890144.009000001,3831879.911000013,7722023.920000014,
