,name,total_time (us),pct
0,GEMM,3450853.996000003,68.09783863668024
1,SSM_Scan,0.0,0.0
2,activation,73801.85800000287,1.4563777612721054
3,logit_computation,0.0,0.0
4,nomralization,736474.8479999889,14.533314193301154
5,arithmetic,432321.6530000109,8.531270867809145
6,pooling,0.0,0.0
7,interpolation,0.0,0.0
8,embedding,7393.524000000438,0.14590098708669097
9,memory,366648.281000007,7.235297553850679
10,roi,0.0,0.0
11,other,0.0,0.0
