,256,512,1024,2048,4096,8192,16384,32768
GEMM,27.18474463408655,30.191492023139787,33.51938906000966,33.13425689731183,30.38736895988932,30.4218563240916,31.895100791288883,36.28918936375519
SSM_Scan,32.64357009550745,28.996154484964283,20.64272720063824,12.371795898833597,7.662051707376806,4.696785643779563,3.985531613055419,2.2289271129915518
activation,0.1553691444045786,0.1776617052879356,0.1860701468196808,0.2993947531764947,0.2680451756387011,0.2109691943225093,0.1715202542146499,0.1317127943054495
arithmetic,10.57073024729009,14.706420180311628,25.502605992734505,38.16635096235987,45.34568864818039,48.98219209780647,50.61211790138107,51.08971133241951
embedding,0.0580716352095634,0.0509958362382568,0.0536754651471405,0.0267777517170445,0.0165501260699923,0.0122011460166384,0.0084632208011464,0.0061766263559049
interpolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logit_computation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memory,7.259925316641946,5.881775425208656,4.17471248659596,2.6317101610205618,1.7048812628198402,1.2438544497466038,1.082764491365688,1.0398959623579058
nomralization,22.10630401074745,19.9751311341102,15.903110096951266,13.352415012803167,14.592618186008806,14.397033583009208,12.189785188364317,9.1315083092422
other,0.0212849161123868,0.0203692107392527,0.0177095511035362,0.0172985627774318,0.0227959340161393,0.0351075612274146,0.0547165395288307,0.0828784985723085
pooling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
