,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,2.0,aten::arange,19730.21600000152,2189.988000002114,21920.204000003632,2580.0
1,3.0,aten::unsqueeze,6838.288999997495,0.0,6838.288999997495,3890.0
2,4.0,aten::view,962.2820000008004,0.0,962.2820000008004,1310.0
3,6.0,aten::expand,3665.047999999354,0.0,3665.047999999354,1290.0
4,7.0,aten::reshape,6202.4590000007975,2033.2330000001875,8235.692000000985,1000.0
5,8.0,aten::cat,9603.273000000076,3940.026999998693,13543.29999999877,1140.0
6,12.0,aten::item,73.80200000001702,7.743999999936875,81.54599999995389,10.0
7,15.0,aten::transpose,4638.064000002736,0.0,4638.064000002736,4520.0
8,16.0,aten::tensor_split,2189.5090000009686,0.0,2189.5090000009686,640.0
9,18.0,aten::contiguous,17101.635000000293,3445.833000000658,20547.46800000095,1920.0
10,19.0,aten::slice,10548.847999999494,0.0,10548.847999999494,6480.0
11,20.0,aten::to,35084.48199999804,7903.343000002227,42987.825000000266,7370.0
12,27.0,aten::new_zeros,15891.65699999836,802.7639999981279,16694.420999996488,960.0
13,30.0,aten::new_ones,8022.234999999016,492.51299999934713,8514.747999998363,610.0
14,33.0,aten::permute,574.36300000092,0.0,574.36300000092,320.0
15,37.0,aten::where,15720.058000001802,1362.0869999984732,17082.145000000273,640.0
16,39.0,aten::index_put_,79067.43200000159,3745.193999997052,82812.62599999864,640.0
17,42.0,aten::split_with_sizes,916.1020000002508,0.0,916.1020000002508,320.0
18,46.0,aten::empty,260.063000000343,0.0,260.063000000343,320.0
19,48.0,aten::ones,2447.2899999983256,288.2920000000363,2735.581999998362,320.0
20,432.0,memory,239537.10700000217,26211.017999996857,265748.124999999,36280.0
