,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,53157.22699999805,100118.7449999985,153275.97199999655,
1,SSM_Scan,35156.56799999878,35286.26699999908,70442.83499999785,
2,activation,1930.540000001192,1069.7409999998667,3000.2810000010586,320.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,155486.58499999924,43231.91599999664,198718.5009999959,2250.0
5,arithmetic,117799.63799999956,29339.32200000046,147138.96,11810.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,187.01900000001828,41.63399999995448,228.6529999999728,10.0
9,memory,239537.10700000217,26211.017999996857,265748.124999999,36280.0
10,roi,0.0,0.0,0.0,0.0
11,other,72142.80800000038,22316.931999997192,94459.73999999758,3200.0
