,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,9.0,aten::eq,2240.4039999998045,349.4480000010224,2589.8520000008266,340.0
1,10.0,aten::any,159.19299999984605,38.91199999985838,198.10499999970443,20.0
2,11.0,aten::is_nonzero,173.4400000000702,8.096999999814784,181.53699999988496,10.0
3,22.0,aten::cos,1919.0759999999368,399.8420000001613,2318.918000000098,320.0
4,23.0,aten::sin,1709.637000001277,401.7049999995497,2111.342000000827,320.0
5,24.0,aten::mul,6564.269999997819,3226.0279999995737,9790.297999997392,1300.0
6,25.0,aten::neg,4432.416000000353,1277.7850000003257,5710.201000000679,810.0
7,26.0,aten::add,7425.554999999557,7756.661999998552,15182.216999998109,1450.0
8,28.0,aten::ge,9531.999000001724,1464.043000001371,10996.042000003095,640.0
9,29.0,aten::__or__,10143.958999999692,1004.9629999992912,11148.921999998984,640.0
10,31.0,aten::__and__,21636.41399999956,2479.0479999997287,24115.461999999283,1540.0
11,32.0,aten::lt,10867.565000000552,1462.7840000007477,12330.3490000013,1280.0
12,34.0,aten::sum,25833.68399999807,6869.146000001477,32702.829999999547,1600.0
13,35.0,aten::gt,1682.2609999997746,363.2049999999433,2045.465999999718,320.0
14,43.0,aten::exp,2003.1330000006249,429.6740000004565,2432.807000001081,320.0
15,45.0,aten::div,1778.7520000006784,668.4149999996907,2447.167000000369,320.0
16,49.0,aten::sub,6123.367000000243,681.5699999996154,6804.936999999858,290.0
17,50.0,aten::le,3574.512999999972,457.9949999992755,4032.507999999247,290.0
18,526.0,arithmetic,117799.63799999956,29339.32200000046,147138.96,11810.0
