,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,945901.608,257615.57499998852,1203517.1829999886,10.0
2,aten::arange,19730.21600000152,2189.988000002114,21920.204000003632,2580.0
3,aten::unsqueeze,6838.288999997495,0.0,6838.288999997495,3890.0
4,aten::view,962.2820000008004,0.0,962.2820000008004,1310.0
5,aten::embedding,187.01900000001828,41.63399999995448,228.6529999999728,10.0
6,aten::expand,3665.047999999354,0.0,3665.047999999354,1290.0
7,aten::reshape,6202.4590000007975,2033.2330000001875,8235.692000000985,1000.0
8,aten::cat,9603.273000000076,3940.026999998693,13543.29999999877,1140.0
9,aten::eq,2240.4039999998045,349.4480000010224,2589.8520000008266,340.0
10,aten::any,159.19299999984605,38.91199999985838,198.10499999970443,20.0
11,aten::is_nonzero,173.4400000000702,8.096999999814784,181.53699999988496,10.0
12,aten::item,73.80200000001702,7.743999999936875,81.54599999995389,10.0
13,hymbarmsnorm_prof,155486.58499999924,43231.91599999664,198718.5009999959,2250.0
14,aten::linear,46182.1869999991,99704.9119999971,145887.0989999962,2250.0
15,aten::transpose,4638.064000002736,0.0,4638.064000002736,4520.0
16,aten::tensor_split,2189.5090000009686,0.0,2189.5090000009686,640.0
17,causalconv1dfn,5435.673999998818,1006.3409999994436,6442.014999998261,320.0
18,aten::contiguous,17101.635000000293,3445.833000000658,20547.46800000095,1920.0
19,aten::slice,10548.847999999494,0.0,10548.847999999494,6480.0
20,aten::to,35084.48199999804,7903.343000002227,42987.825000000266,7370.0
21,aten::matmul,6975.039999998943,413.83300000140207,7388.873000000345,320.0
22,aten::cos,1919.0759999999368,399.8420000001613,2318.918000000098,320.0
23,aten::sin,1709.637000001277,401.7049999995497,2111.342000000827,320.0
24,aten::mul,6564.269999997819,3226.0279999995737,9790.297999997392,1300.0
25,aten::neg,4432.416000000353,1277.7850000003257,5710.201000000679,810.0
26,aten::add,7425.554999999557,7756.661999998552,15182.216999998109,1450.0
27,aten::new_zeros,15891.65699999836,802.7639999981279,16694.420999996488,960.0
28,aten::ge,9531.999000001724,1464.043000001371,10996.042000003095,640.0
29,aten::__or__,10143.958999999692,1004.9629999992912,11148.921999998984,640.0
30,aten::new_ones,8022.234999999016,492.51299999934713,8514.747999998363,610.0
31,aten::__and__,21636.413999999557,2479.0479999997287,24115.461999999283,1540.0
32,aten::lt,10867.565000000552,1462.7840000007477,12330.3490000013,1280.0
33,aten::permute,574.36300000092,0.0,574.36300000092,320.0
34,aten::sum,25833.68399999807,6869.146000001477,32702.829999999547,1600.0
35,aten::gt,1682.2609999997746,363.2049999999433,2045.465999999718,320.0
36,aten::argsort,39342.24699999983,9857.67599999898,49199.92299999881,1280.0
37,aten::where,15720.058000001802,1362.0869999984732,17082.145000000273,640.0
38,aten::lift_fresh,1194.5150000006906,0.0,1194.5150000006906,640.0
39,aten::index_put_,79067.43200000159,3745.193999997052,82812.62599999864,640.0
40,torchdynamo cache lookup,7083.607999999309,0.0,7083.607999999309,640.0
41,torch-compiled region,24522.43800000055,12459.25599999821,36981.69399999876,640.0
42,aten::split_with_sizes,916.1020000002508,0.0,916.1020000002508,320.0
43,aten::exp,2003.1330000006249,429.6740000004565,2432.807000001081,320.0
44,selectivescanfn,29720.89399999996,34279.92599999964,64000.81999999959,320.0
45,aten::div,1778.7520000006784,668.4149999996907,2447.167000000369,320.0
46,aten::empty,260.063000000343,0.0,260.063000000343,320.0
47,aten::silu,1930.540000001192,1069.7409999998667,3000.2810000010586,320.0
48,aten::ones,2447.2899999983256,288.2920000000363,2735.581999998362,320.0
49,aten::sub,6123.367000000243,681.5699999996154,6804.936999999858,290.0
50,aten::le,3574.5129999999717,457.9949999992755,4032.507999999247,290.0
51,cudadevicesynchronize,2890.8289999998087,0.0,2890.8289999998087,10.0
0,GEMM,53157.22699999805,100118.7449999985,153275.97199999655,
0,NonGEMM,587083.6970000024,122210.56299999096,709294.2599999933,
0,SSM_Scan,35156.56799999878,35286.26699999908,70442.83499999785,
