,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
52,0,GEMM,53157.22699999805,100118.7449999985,153275.97199999655,
53,0,NonGEMM,587083.6970000024,122210.56299999096,709294.2599999933,
54,0,SSM_Scan,35156.56799999878,35286.26699999908,70442.83499999785,
