,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,130970.44,35661.7259999999,166632.16599999988,10.0
2,aten::embedding,205.01399999999197,56.64100000000335,261.6549999999953,10.0
3,layernormfn,17161.302999999996,1016.4020000000568,18177.705000000053,250.0
4,aten::linear,3563.761000000096,16094.701,19658.462000000098,250.0
5,aten::to,2660.7360000000062,321.6749999999881,2982.410999999994,240.0
6,aten::exp,1431.2719999999194,261.5409999999385,1692.812999999858,240.0
7,aten::neg,1256.8379999998829,241.0950000000094,1497.9329999998922,240.0
8,aten::reshape,191.2819999999488,0.0,191.2819999999488,240.0
9,mambasplitconv1dscancombinedfn,87548.41900000007,17669.670999999904,105218.08999999995,240.0
10,cudadevicesynchronize,5033.423000000021,0.0,5033.423000000021,10.0
0,GEMM,3563.761000000096,16094.701,19658.462000000098,
0,NonGEMM,22906.444999999745,1897.3539999999962,24803.798999999737,
0,SSM_Scan,87548.41900000007,17669.670999999904,105218.08999999995,
