,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,3.0,layernormfn,190309.0420000002,100389.4930000008,290698.53500000096,250.0
1,3.0,nomralization,190309.0420000002,100389.4930000008,290698.53500000096,250.0
