,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,2.0,aten::arange,21218.96599997415,2646.2829999988,23865.248999972948,2580.0
1,3.0,aten::unsqueeze,7682.645000075343,0.0,7682.645000075343,3890.0
2,4.0,aten::view,1031.0429999846924,0.0,1031.0429999846924,1310.0
3,6.0,aten::expand,3939.692999982703,0.0,3939.692999982703,1290.0
4,7.0,aten::reshape,6823.092000038785,59749.75799999127,66572.85000003006,1000.0
5,8.0,aten::cat,9748.941999985222,131037.29500000647,140786.2369999917,1140.0
6,12.0,aten::item,74.58900000075994,10.07999999898675,84.66899999974669,10.0
7,15.0,aten::transpose,5253.231999990871,0.0,5253.231999990871,4520.0
8,16.0,aten::tensor_split,2561.034999979561,0.0,2561.034999979561,640.0
9,18.0,aten::contiguous,19221.77100002229,114375.64100003766,133597.41200005997,1920.0
10,19.0,aten::slice,11843.376000053337,0.0,11843.376000053337,6480.0
11,20.0,aten::to,35745.35999998117,44346.62000002939,80091.98000001056,7370.0
12,27.0,aten::new_zeros,17634.319000000036,786.248999999566,18420.567999999603,960.0
13,30.0,aten::new_ones,7707.383999987989,598.444999991324,8305.828999979312,610.0
14,33.0,aten::permute,600.2370000038088,0.0,600.2370000038088,320.0
15,37.0,aten::where,15646.329000004584,1513.3540000248067,17159.683000029392,640.0
16,39.0,aten::index_put_,12217094.41599998,13935.32599997926,12231029.74199996,640.0
17,42.0,aten::split_with_sizes,1006.122999991354,0.0,1006.122999991354,320.0
18,46.0,aten::empty,260.2770000135933,0.0,260.2770000135933,320.0
19,48.0,aten::ones,2602.8069999924373,381.80299998611736,2984.6099999785547,320.0
20,432.0,memory,12387695.636000045,369380.8540000437,12757076.490000088,36280.0
