,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,56532.260999975326,2983571.8020000327,3040104.063000008,
1,SSM_Scan,37517.54399998947,1267044.8679999884,1304562.411999978,
2,activation,1934.4910000070888,120659.49099999828,122593.98200000536,320.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,158267.7830000205,1997286.469999989,2155554.2530000093,2250.0
5,arithmetic,125960.38399997147,5521730.634000011,5647691.017999982,11810.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,238.41500000139325,1176.7810000004638,1415.196000001857,10.0
9,memory,12387695.636000045,369380.8540000437,12757076.490000088,36280.0
10,roi,0.0,0.0,0.0,0.0
11,other,87458.74799999183,1098774.0730000264,1186232.8210000177,3200.0
