,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,13645133.153,13359624.97300009,27004758.12600009,10.0
2,aten::arange,21218.96599997415,2646.2829999988,23865.248999972948,2580.0
3,aten::unsqueeze,7682.645000075343,0.0,7682.645000075343,3890.0
4,aten::view,1031.0429999846924,0.0,1031.0429999846924,1310.0
5,aten::embedding,238.41500000139325,1176.7810000004638,1415.196000001857,10.0
6,aten::expand,3939.692999982703,0.0,3939.692999982703,1290.0
7,aten::reshape,6823.092000038785,59749.75799999127,66572.85000003006,1000.0
8,aten::cat,9748.941999985222,131037.29500000647,140786.2369999917,1140.0
9,aten::eq,2224.689999984125,533.030999985871,2757.720999969996,340.0
10,aten::any,164.2500000023861,64.79999999725072,229.0499999996368,20.0
11,aten::is_nonzero,1421.2670000018495,8.830999999178573,1430.0980000010284,10.0
12,aten::item,74.58900000075994,10.07999999898675,84.66899999974669,10.0
13,hymbarmsnorm_prof,158267.7830000205,1997286.469999989,2155554.2530000093,2250.0
14,aten::linear,50273.7369999884,2982770.4480000227,3033044.185000011,2250.0
15,aten::transpose,5253.231999990871,0.0,5253.231999990871,4520.0
16,aten::tensor_split,2561.034999979561,0.0,2561.034999979561,640.0
17,causalconv1dfn,5677.266999991671,80380.88800000976,86058.15500000142,320.0
18,aten::contiguous,19221.77100002229,114375.64100003766,133597.41200005997,1920.0
19,aten::slice,11843.376000053337,0.0,11843.376000053337,6480.0
20,aten::to,35745.35999998117,44346.62000002939,80091.98000001056,7370.0
21,aten::matmul,6258.523999986923,801.3540000099101,7059.877999996833,320.0
22,aten::cos,1843.7409999930685,1180.7760000109338,3024.517000004002,320.0
23,aten::sin,1722.062999997555,1174.3850000011498,2896.4479999987047,320.0
24,aten::mul,6712.275999988004,263565.08499999216,270277.3609999802,1300.0
25,aten::neg,4564.05599999109,21365.46599999631,25929.521999987403,810.0
26,aten::add,7526.304000010765,380113.5450000124,387639.8490000232,1450.0
27,aten::new_zeros,17634.319000000036,786.248999999566,18420.567999999603,960.0
28,aten::ge,10518.106000008618,295396.5230000192,305914.62900002784,640.0
29,aten::__or__,10522.25399999072,497749.2719999808,508271.5259999715,640.0
30,aten::new_ones,7707.383999987989,598.444999991324,8305.828999979312,610.0
31,aten::__and__,21713.52700002008,869632.4490000153,891345.9760000353,1540.0
32,aten::lt,11142.490000006215,1880.0069999919745,13022.496999998191,1280.0
33,aten::permute,600.2370000038088,0.0,600.2370000038088,320.0
34,aten::sum,28346.274999974943,1667831.580999985,1696177.8559999603,1600.0
35,aten::gt,1698.3320000064462,425.4490000013921,2123.781000007838,320.0
36,aten::argsort,41794.33399998942,20079.56799999543,61873.90199998485,1280.0
37,aten::where,15646.329000004584,1513.3540000248067,17159.683000029392,640.0
38,aten::lift_fresh,1238.9650000000463,0.0,1238.9650000000463,640.0
39,aten::index_put_,12217094.41599998,13935.32599997926,12231029.74199996,640.0
40,torchdynamo cache lookup,14370.53899998976,0.0,14370.53899998976,640.0
41,torch-compiled region,30054.9100000126,1078694.5050000309,1108749.415000043,640.0
42,aten::split_with_sizes,1006.122999991354,0.0,1006.122999991354,320.0
43,aten::exp,2049.5529999927767,634.2160000070253,2683.768999999802,320.0
44,selectivescanfn,31840.276999997805,1186663.9799999786,1218504.2569999765,320.0
45,aten::div,1995.656000010304,63994.78700000011,65990.44300001042,320.0
46,aten::empty,260.2770000135933,0.0,260.2770000135933,320.0
47,aten::silu,1934.4910000070888,120659.49099999828,122593.98200000536,320.0
48,aten::ones,2602.8069999924373,381.80299998611736,2984.6099999785547,320.0
49,aten::sub,7444.681999997792,667546.5860000083,674991.2680000061,290.0
50,aten::le,4350.86199999473,788633.8450000061,792984.7070000009,290.0
51,cudadevicesynchronize,501941.5290000001,0.0,501941.5290000001,10.0
0,GEMM,56532.260999975326,2983571.8020000327,3040104.063000008,
0,NonGEMM,12761555.457000036,9109008.303000068,21870563.760000102,
0,SSM_Scan,37517.54399998947,1267044.8679999884,1304562.411999978,
