,name,cpu_time (us),cuda_time (us),total_time (us),count
4,aten::linear,71185.09700000269,3314186.9580000024,3385372.0550000053,250.0
0,GEMM,71185.09700000269,3314186.9580000024,3385372.0550000053,
0,Inference,8332914.987000002,8313704.695999962,16646619.682999965,
