,name,cpu_time (us),cuda_time (us),total_time (us),count
14,aten::linear,45080.33200000115,433012.8419999949,478093.1739999961,2250.0
21,aten::matmul,5928.206999997242,417.5460000008135,6345.752999998055,320.0
0,GEMM,51008.538999998396,433430.38799999567,484438.92699999415,
0,Inference,1318951.4309999996,1051628.179999994,2370579.610999994,
