,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,2.0,aten::arange,19734.80000000157,2180.289000001978,21915.08900000356,2580.0
1,3.0,aten::unsqueeze,7144.932000001134,0.0,7144.932000001134,3890.0
2,4.0,aten::view,1005.2380000009714,0.0,1005.2380000009714,1310.0
3,6.0,aten::expand,3640.420000001736,0.0,3640.420000001736,1290.0
4,7.0,aten::reshape,6344.658999999252,7543.730000001388,13888.38900000064,1000.0
5,8.0,aten::cat,9139.397999997142,9675.556999998058,18814.9549999952,1140.0
6,12.0,aten::item,70.72900000038857,7.774999999983265,78.50400000037183,10.0
7,15.0,aten::transpose,4844.025999999855,0.0,4844.025999999855,4520.0
8,16.0,aten::tensor_split,2299.523999999378,0.0,2299.523999999378,640.0
9,18.0,aten::contiguous,17974.147999999994,10851.057000001165,28825.20500000116,1920.0
10,19.0,aten::slice,10464.62200000226,0.0,10464.62200000226,6480.0
11,20.0,aten::to,34495.44300000726,12510.749000000722,47006.192000007984,7370.0
12,27.0,aten::new_zeros,15764.485000001896,790.1929999986932,16554.67800000059,960.0
13,30.0,aten::new_ones,7223.937000000284,479.0740000007144,7703.011000000998,610.0
14,33.0,aten::permute,587.8230000004914,0.0,587.8230000004914,320.0
15,37.0,aten::where,14630.223999998034,1497.1240000018418,16127.347999999876,640.0
16,39.0,aten::index_put_,406742.3769999974,5248.651000002164,411991.0279999996,640.0
17,42.0,aten::split_with_sizes,973.9099999990808,0.0,973.9099999990808,320.0
18,46.0,aten::empty,254.1439999998665,0.0,254.1439999998665,320.0
19,48.0,aten::ones,2447.9270000009574,298.40899999954127,2746.336000000498,320.0
20,432.0,memory,565782.7660000089,51082.60800000625,616865.3740000152,36280.0
