,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,13.0,hymbarmsnorm_prof,157836.00000000183,112671.30800000326,270507.3080000051,2250.0
1,13.0,nomralization,157836.00000000183,112671.30800000326,270507.3080000051,2250.0
