,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,35978.35199999953,124414.55200000042,160392.90399999995,
1,SSM_Scan,731792.4600000002,176973.29099999962,908765.7509999998,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,138463.84400000123,14052.161999999662,152516.0060000009,250.0
5,arithmetic,27831.173000001087,3182.7970000013124,31013.970000002395,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,2333.7780000002185,926.2919999999816,3260.0700000002003,10.0
9,memory,25619.119999999486,2858.555999999031,28477.675999998522,480.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
