,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
11,0,GEMM,35978.35199999953,124414.55200000042,160392.90399999995,
12,0,NonGEMM,194247.915000002,21019.806999999983,215267.722000002,
13,0,SSM_Scan,731792.4600000002,176973.29099999962,908765.7509999998,
