,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
13,0,GEMM,24427.781000000243,88434.42400000017,112862.2050000004,
14,0,NonGEMM,254655.4290000014,29077.22999999828,283732.6589999997,
