,name,cpu_time (us),cuda_time (us),total_time (us),count
6,aten::matmul,2373.1200000000067,10398.39000000002,12771.510000000026,240.0
11,aten::linear,147.46300000002793,5594.239999999992,5741.70300000002,10.0
0,GEMM,2520.5830000000346,15992.630000000012,18513.213000000047,
0,Inference,78824.37800000003,37009.756999999954,115834.13499999998,
