,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,78824.37800000003,37009.756999999954,115834.13499999998,10.0
2,aten::embedding,212.41600000000184,56.224000000004494,268.6400000000063,10.0
3,layernormfn,18016.06000000004,956.5910000000844,18972.651000000125,250.0
4,aten::permute,440.4779999999805,0.0,440.4779999999805,480.0
5,aten::reshape,470.1880000000911,0.0,470.1880000000911,480.0
6,aten::matmul,2373.1200000000067,10398.39000000002,12771.510000000026,240.0
7,aten::to,5541.2340000000695,1732.9749999998903,7274.20899999996,720.0
8,aten::exp,1338.0460000000148,249.6139999999045,1587.6599999999194,240.0
9,aten::neg,1198.3930000000396,244.0060000001098,1442.3990000001495,240.0
10,mambainnerfn,32557.132000000005,17777.716999999946,50334.84899999995,240.0
11,aten::linear,147.46300000002793,5594.239999999992,5741.70300000002,10.0
12,cudadevicesynchronize,5072.162000000004,0.0,5072.162000000004,10.0
0,GEMM,2520.5830000000346,15992.630000000012,18513.213000000047,
0,NonGEMM,27216.815000000242,3239.4099999999935,30456.225000000235,
0,SSM_Scan,32557.132000000005,17777.716999999946,50334.84899999995,
