,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,8.0,aten::exp,1338.0460000000148,249.6139999999045,1587.6599999999194,240.0
1,9.0,aten::neg,1198.3930000000396,244.0060000001098,1442.3990000001495,240.0
2,17.0,arithmetic,2536.4390000000544,493.62000000001433,3030.059000000069,480.0
