,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,132002.64,21400.279,153402.91900000002,10.0
2,aten::embedding,292.3910000000102,39.39400000001358,331.7850000000238,10.0
3,layernormfn,17601.355000000025,613.5449999999457,18214.89999999997,250.0
4,aten::linear,3549.2680000000773,8402.108000000055,11951.376000000131,250.0
5,aten::to,2691.3850000000903,321.31900000009136,3012.7040000001816,240.0
6,aten::exp,1645.5299999999786,260.02899999994014,1905.5589999999188,240.0
7,aten::neg,1299.2950000000524,240.00200000003892,1539.2970000000914,240.0
8,aten::reshape,208.04499999994152,0.0,208.04499999994152,240.0
9,mambasplitconv1dscancombinedfn,89570.18300000022,11523.881999999914,101094.06500000012,240.0
10,cudadevicesynchronize,2027.6560000000168,0.0,2027.6560000000168,10.0
0,GEMM,3549.2680000000773,8402.108000000055,11951.376000000131,
0,NonGEMM,23738.001000000095,1474.2890000000295,25212.290000000125,
0,SSM_Scan,89570.18300000022,11523.881999999914,101094.06500000012,
