,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,32632.98499999868,513524.3150000031,546157.3000000018,
1,SSM_Scan,143750.07399999883,60176.23300000035,203926.3069999992,
2,activation,377.2269999998334,4557.7450000001845,4934.972000000018,60.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,81152.9709999989,138937.0390000053,220090.01000000417,890.0
5,arithmetic,578619.5889999998,50482.52899999894,629102.1179999987,5160.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,246.4659999999753,194.91600000009024,441.3820000000656,10.0
9,memory,29267.455999998543,14111.447000001139,43378.90299999968,10599.0
10,roi,0.0,0.0,0.0,0.0
11,other,89.22999999960746,195.9050000000216,285.13499999962903,770.0
