,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
51,0,GEMM,32632.98499999868,513524.3150000031,546157.3000000018,
52,0,NonGEMM,689752.9389999968,208479.58100000565,898232.5200000026,
53,0,SSM_Scan,143750.07399999883,60176.23300000035,203926.3069999992,
