,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,938907.5319999998,935940.7529999982,1874848.2849999976,10.0
2,aten::embedding,351.7360000000666,1118.6989999999914,1470.4350000000582,10.0
3,layernormfn,18397.64700000058,75981.31799999984,94378.96500000042,250.0
4,aten::permute,469.0109999985001,0.0,469.0109999985001,480.0
5,aten::reshape,497.9809999993615,0.0,497.9809999993615,480.0
6,aten::matmul,2777.0600000000977,223186.77400000044,225963.83400000053,240.0
7,aten::to,5628.531999999118,1752.4340000003422,7380.96599999946,720.0
8,aten::exp,1337.2649999993594,290.7249999993869,1627.9899999987465,240.0
9,aten::neg,1223.6480000001866,228.72900000032385,1452.3770000005104,240.0
10,mambainnerfn,32638.16099999993,484517.9719999979,517156.1329999978,240.0
11,aten::linear,368.5229999999174,148864.10199999996,149232.62499999988,10.0
12,cudadevicesynchronize,863107.8919999999,0.0,863107.8919999999,10.0
0,GEMM,3145.583000000015,372050.8760000004,375196.4590000004,
0,NonGEMM,27905.819999997173,79371.90499999988,107277.72499999705,
0,SSM_Scan,32638.16099999993,484517.9719999979,517156.1329999978,
