,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,27654325.211,27573663.967000023,55227989.17800002,10.0
2,aten::embedding,413.7970000029132,2967.91100000057,3381.708000003483,10.0
3,aten::clone,273.7880000020681,49451.76300000078,49725.551000002844,20.0
4,aten::zeros,4217.11499999518,721.8980000152736,4939.013000010453,760.0
5,aten::empty,148.25499999472447,0.0,148.25499999472447,760.0
6,aten::to,5155.707999976852,815.4729999980336,5971.180999974886,1210.0
7,aten::lift_fresh,17.45099998927094,0.0,17.45099998927094,760.0
8,aten::detach_,256.54499998436927,0.0,256.54499998436927,760.0
9,aten::arange,214.60499999872215,23.13800000271613,237.7430000014383,20.0
10,aten::unsqueeze,208.885000008446,0.0,208.885000008446,200.0
11,aten::select,25.51500000004853,0.0,25.51500000004853,10.0
12,aten::add,4182.428999981674,648859.6010000317,653042.0300000134,810.0
13,aten::item,67630.1530000049,17.853999994550577,67648.00699999944,20.0
14,aten::full,109.71499999881894,22320.216999994474,22429.93199999329,10.0
15,aten::triu,97.38099999469524,45261.2139999993,45358.594999994,10.0
16,aten::reshape,94.2040000070092,0.0,94.2040000070092,70.0
17,aten::gt,105.49900000223532,19107.50500000475,19213.004000006986,10.0
18,aten::mul_,100.47999999851343,57654.459000006405,57754.93900000492,10.0
19,aten::slice,1074.936999996853,0.0,1074.936999996853,900.0
20,aten::expand,26.86600000400813,0.0,26.86600000400813,20.0
21,aten::alias,27.38500000138265,0.0,27.38500000138265,20.0
22,aten::eq,8033.595999991297,71496.86500002255,79530.46100001385,1170.0
23,aten::mul,1720.1910000152538,319459.37000000227,321179.5610000175,340.0
24,aten::masked_fill,212.8160000034277,104457.70400000544,104670.52000000888,10.0
25,aten::copy_,4206.008000004578,49162.95499999703,53368.96300000161,770.0
26,aten::all,7648.482000008987,16618.83000002829,24267.31200003728,1150.0
27,aten::bitwise_not,93.13899999751447,14.463000000389002,107.60199999790348,10.0
28,aten::matmul,289.2529999991366,64.54599999680067,353.79899999593727,10.0
29,aten::transpose,1330.8090000434604,0.0,1330.8090000434604,1389.0
30,aten::cat,996.3860000100776,99694.16500001692,100690.551000027,130.0
31,aten::cos,79.38899999822934,93.1200000020326,172.50900000026195,10.0
32,aten::sin,76.43800000081501,108.00400000195076,184.44200000276575,10.0
33,zamba2rmsnorm_prof,42690.82700000989,1491114.3650000691,1533805.192000079,510.0
34,aten::is_nonzero,26774582.52900001,666.9549999947121,26775249.48400001,760.0
35,aten::linear,36002.4620000065,6571174.275999969,6607176.737999976,1670.0
36,aten::exp,1942.3150000125097,469.3809999937439,2411.6960000062536,380.0
37,aten::neg,3418.560000009384,35127.29199999971,38545.85200000909,500.0
38,aten::split_with_sizes,1870.0179999606264,0.0,1870.0179999606264,760.0
39,aten::pad,5096.926999994794,679.337000004256,5776.26399999905,380.0
40,aten::squeeze,627.7329999841095,0.0,627.7329999841095,380.0
41,causalconv1dfn,6162.210000018436,273849.1729999791,280011.3829999975,380.0
42,aten::view,1092.160999940097,0.0,1092.160999940097,1700.0
43,mambachunkscancombinedfn,143924.8360000208,1076414.5879999632,1220339.423999984,380.0
44,zamba2rmsnormgated_prof,43843.56100000608,3421859.5419999296,3465703.102999936,380.0
45,aten::concatenate,710.0359999877401,39872.02700001063,40582.062999998365,60.0
46,aten::contiguous,1382.1280000048573,104679.53100001166,106061.65900001652,180.0
47,aten::scaled_dot_product_attention,3123.8029999869177,12977695.241999988,12980819.044999974,60.0
48,aten::chunk,459.1329999942391,0.0,459.1329999942391,60.0
49,aten::gelu,421.6600000111503,71691.20299998682,72112.86299999797,60.0
50,cudadevicesynchronize,414160.2899999991,0.0,414160.2899999991,10.0
0,GEMM,45577.72800001099,19822783.236999933,19868360.964999944,
0,NonGEMM,26986915.55499994,6674466.142000125,33661381.697000064,
0,SSM_Scan,143924.8360000208,1076414.5879999632,1220339.423999984,
