,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,12.0,aten::add,4182.428999981674,648859.6010000317,653042.0300000134,810.0
1,17.0,aten::gt,105.49900000223532,19107.50500000475,19213.004000006986,10.0
2,18.0,aten::mul_,100.47999999851343,57654.459000006405,57754.93900000492,10.0
3,22.0,aten::eq,8033.595999991297,71496.86500002255,79530.46100001385,1170.0
4,23.0,aten::mul,1720.1910000152538,319459.37000000227,321179.5610000175,340.0
5,26.0,aten::all,7648.482000008987,16618.83000002829,24267.31200003728,1150.0
6,27.0,aten::bitwise_not,93.13899999751447,14.463000000389002,107.60199999790348,10.0
7,31.0,aten::cos,79.38899999822934,93.1200000020326,172.50900000026195,10.0
8,32.0,aten::sin,76.43800000081501,108.00400000195076,184.44200000276572,10.0
9,34.0,aten::is_nonzero,26774582.52900001,666.9549999947121,26775249.48400001,760.0
10,36.0,aten::exp,1942.3150000125097,469.3809999937439,2411.6960000062536,380.0
11,37.0,aten::neg,3418.560000009384,35127.29199999971,38545.85200000909,500.0
12,315.0,arithmetic,26801983.04700003,1169675.8450000884,27971658.89200012,5160.0
