,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,3.0,aten::clone,273.7880000020681,49451.76300000078,49725.551000002844,20.0
1,4.0,aten::zeros,4217.11499999518,721.8980000152736,4939.013000010453,760.0
2,5.0,aten::empty,148.25499999472447,0.0,148.25499999472447,760.0
3,6.0,aten::to,5155.707999976852,815.4729999980336,5971.180999974886,1210.0
4,8.0,aten::detach_,256.54499998436927,0.0,256.54499998436927,760.0
5,9.0,aten::arange,214.60499999872212,23.13800000271613,237.7430000014383,20.0
6,10.0,aten::unsqueeze,208.885000008446,0.0,208.885000008446,200.0
7,11.0,aten::select,25.51500000004853,0.0,25.51500000004853,10.0
8,13.0,aten::item,67630.1530000049,17.853999994550577,67648.00699999944,20.0
9,14.0,aten::full,109.71499999881894,22320.216999994474,22429.93199999329,10.0
10,16.0,aten::reshape,94.2040000070092,0.0,94.2040000070092,70.0
11,19.0,aten::slice,1074.936999996853,0.0,1074.936999996853,900.0
12,20.0,aten::expand,26.86600000400813,0.0,26.86600000400813,20.0
13,21.0,aten::alias,27.38500000138265,0.0,27.38500000138265,20.0
14,24.0,aten::masked_fill,212.8160000034277,104457.70400000544,104670.52000000888,10.0
15,25.0,aten::copy_,4206.008000004578,49162.95499999703,53368.96300000161,770.0
16,29.0,aten::transpose,1330.8090000434604,0.0,1330.8090000434604,1389.0
17,30.0,aten::cat,996.3860000100776,99694.16500001692,100690.551000027,130.0
18,38.0,aten::split_with_sizes,1870.0179999606264,0.0,1870.0179999606264,760.0
19,39.0,aten::pad,5096.926999994794,679.337000004256,5776.26399999905,380.0
20,40.0,aten::squeeze,627.7329999841095,0.0,627.7329999841095,380.0
21,42.0,aten::view,1092.160999940097,0.0,1092.160999940097,1700.0
22,45.0,aten::concatenate,710.0359999877401,39872.02700001063,40582.062999998365,60.0
23,46.0,aten::contiguous,1382.1280000048573,104679.53100001166,106061.65900001652,180.0
24,48.0,aten::chunk,459.1329999942391,0.0,459.1329999942391,60.0
25,565.0,memory,97447.83099990139,471896.0620000517,569343.8929999531,10599.0
