,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,37603.48599999865,305790.4440000014,343393.93000000005,
1,SSM_Scan,745661.591,437091.0729999981,1182752.663999998,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,141557.41499999954,36822.90000000017,178380.3149999997,250.0
5,arithmetic,28657.066000000337,4140.466000000684,32797.532000001025,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,1687.7469999999848,2358.670999999932,4046.417999999917,10.0
9,memory,26577.24199999904,3797.992000000592,30375.233999999633,480.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
